rotation transx transy transz piper LRMSD modelnum
48008 -14.87 -70.48 -44.70 -587.47 18.6419941196 384
1320 -7.87 -46.48 -48.70 -587.45 36.0960625346 385
40717 -13.87 -61.48 -32.70 -587.41 33.8105664599 386
12563 -12.87 -54.48 -69.70 -587.17 24.9959955386 387
49573 -12.87 -60.48 -33.70 -587.10 33.6986492843 388
32249 -33.87 -46.48 -44.70 -586.98 27.8614492415 389
47689 -37.87 -56.48 -33.70 -586.97 32.6039449545 390
60915 -22.87 -41.48 -54.70 -586.85 30.9179462585 391
12087 -23.87 -42.48 -36.70 -586.80 35.0773355171 392
38701 -10.87 -56.48 -31.70 -586.56 37.8883642614 393
4933 -12.87 -61.48 -30.70 -586.40 35.0349578732 394
42941 -31.87 -53.48 -28.70 -586.27 36.0144414176 395
43379 -11.87 -55.48 -69.70 -586.02 25.2409089741 396
15065 -17.87 -69.48 -28.70 -586.01 32.0632146594 397
30622 -19.87 -71.48 -30.70 -585.95 28.2462143064 398
51443 -11.87 -55.48 -69.70 -585.93 25.2473991753 399
40455 -22.87 -41.48 -54.70 -585.91 30.4911420645 400
9330 -30.87 -47.48 -38.70 -585.65 30.0646433696 401
4134 -20.87 -63.48 -66.70 -585.61 14.3284684866 402
40439 -15.87 -51.48 -69.70 -585.60 25.3020600956 403
4979 -21.87 -40.48 -53.70 -585.60 32.8581961176 404
19577 -32.87 -44.48 -43.70 -585.51 29.8550351384 405
4947 -18.87 -40.48 -52.70 -585.35 33.6318144497 406
39833 -19.87 -69.48 -27.70 -585.17 32.506875504 407
58265 -19.87 -69.48 -28.70 -585.02 31.5791121384 408
1609 -37.87 -57.48 -33.70 -584.91 32.1707740244 409
68296 -12.87 -62.48 -31.70 -584.89 33.5660445173 410
65561 -32.87 -52.48 -34.70 -584.76 32.6817061666 411
34093 -11.87 -55.48 -33.70 -584.71 36.5508472003 412
43823 -14.87 -51.48 -68.70 -584.63 25.4332838836 413
22211 -12.87 -52.48 -68.70 -584.53 26.1333073016 414
8327 -30.87 -47.48 -38.70 -584.48 30.1674193411 415
22227 -18.87 -41.48 -51.70 -584.35 32.7410313728 416
58083 -25.87 -40.48 -50.70 -584.31 33.3979697346 417
24281 -18.87 -69.48 -28.70 -584.10 31.923002838 418
9389 -33.87 -55.48 -30.70 -583.97 34.0440735752 419
40504 -11.87 -61.48 -29.70 -583.93 35.9953059558 420
12521 -29.87 -43.48 -42.70 -583.65 30.8912559259 421
49011 -26.87 -40.48 -51.70 -583.63 33.1667813347 422
43384 -12.87 -61.48 -32.70 -583.61 33.782246516 423
